1, 928765, 1, 1048576
2, 939584, 1, 1048576
3, 943812, 1, 1048576
4, 948079, 1, 1048576
5, 945514, 1, 1048576
6, 1464491, 1, 1048576
7, 947223, 1, 1048576
8, 948937, 1, 1048576
9, 946368, 1, 1048576
10, 948937, 1, 1048576
12, 927122, 1, 1048576
13, 948937, 1, 1048576
14, 949797, 1, 1048576
15, 948079, 1, 1048576
16, 949797, 1, 1048576
17, 951520, 1, 1048576
18, 949797, 1, 1048576
19, 931239, 1, 1048576
20, 950658, 1, 1048576
22, 948079, 1, 1048576
23, 948079, 1, 1048576
24, 950658, 1, 1048576
25, 949797, 1, 1048576
26, 952385, 1, 1048576
27, 951520, 1, 1048576
28, 948079, 1, 1048576
29, 1466539, 1, 1048576
30, 948937, 1, 1048576
31, 948079, 1, 1048576
32, 945514, 1, 1048576
33, 948937, 1, 1048576
34, 1464491, 1, 1048576
35, 948937, 1, 1048576
36, 947223, 1, 1048576
38, 946368, 1, 1048576
38, 1468593, 1, 1048576
39, 946368, 1, 1048576
40, 947223, 1, 1048576
41, 1462449, 1, 1048576
42, 948937, 1, 1048576
43, 949797, 1, 1048576
45, 948079, 1, 1048576
45, 1466539, 1, 1048576
46, 948079, 1, 1048576
48, 946368, 1, 1048576
49, 950658, 1, 1048576
50, 951520, 1, 1048576
51, 950658, 1, 1048576
52, 948937, 1, 1048576
53, 944663, 1, 1048576
54, 948079, 1, 1048576
55, 1466539, 1, 1048576
56, 951520, 1, 1048576
57, 950658, 1, 1048576
58, 948937, 1, 1048576
59, 1464491, 1, 1048576
60, 1464491, 1, 1048576
61, 950658, 1, 1048576
62, 950658, 1, 1048576
63, 949797, 1, 1048576
64, 937065, 1, 1048576
65, 1462449, 1, 1048576
66, 949797, 1, 1048576
67, 948937, 1, 1048576
68, 943812, 1, 1048576
69, 946368, 1, 1048576
71, 947223, 1, 1048576
72, 947223, 1, 1048576
72, 1466539, 1, 1048576
73, 1460412, 1, 1048576
74, 948079, 1, 1048576
75, 945514, 1, 1048576
76, 948079, 1, 1048576
78, 836185, 1, 1048576
79, 948079, 1, 1048576
80, 1464491, 1, 1048576
81, 948079, 1, 1048576
82, 948937, 1, 1048576
83, 1468593, 1, 1048576
83, 1462449, 1, 1048576
84, 1464491, 1, 1048576
85, 948937, 1, 1048576
86, 950658, 1, 1048576
87, 949797, 1, 1048576
88, 948079, 1, 1048576
89, 1462449, 1, 1048576
90, 1466539, 1, 1048576
91, 949797, 1, 1048576
92, 950658, 1, 1048576
93, 948937, 1, 1048576
94, 948937, 1, 1048576
95, 947223, 1, 1048576
97, 947223, 1, 1048576
98, 948937, 1, 1048576
99, 948937, 1, 1048576
100, 948937, 1, 1048576
101, 948937, 1, 1048576
102, 949797, 1, 1048576
103, 1464491, 1, 1048576
104, 1462449, 1, 1048576
105, 950658, 1, 1048576
105, 1466539, 1, 1048576
107, 928765, 1, 1048576
108, 948079, 1, 1048576
109, 948937, 1, 1048576
110, 950658, 1, 1048576
111, 1464491, 1, 1048576
112, 949797, 1, 1048576
113, 948079, 1, 1048576
114, 949797, 1, 1048576
115, 1464491, 1, 1048576
115, 1468593, 1, 1048576
116, 1464491, 1, 1048576
117, 1466539, 1, 1048576
118, 1464491, 1, 1048576
118, 1468593, 1, 1048576
119, 948937, 1, 1048576
120, 1464491, 1, 1048576
121, 1466539, 1, 1048576
122, 950658, 1, 1048576
123, 1464491, 1, 1048576
123, 1468593, 1, 1048576
125, 947223, 1, 1048576
126, 951520, 1, 1048576
127, 944663, 1, 1048576
128, 945514, 1, 1048576
129, 948079, 1, 1048576
130, 1464491, 1, 1048576
131, 948079, 1, 1048576
132, 948937, 1, 1048576
133, 1464491, 1, 1048576
133, 1466539, 1, 1048576
135, 947223, 1, 1048576
136, 949797, 1, 1048576
136, 1468593, 1, 1048576
137, 1466539, 1, 1048576
138, 947223, 1, 1048576
139, 948079, 1, 1048576
141, 948937, 1, 1048576
142, 947223, 1, 1048576
143, 948937, 1, 1048576
144, 949797, 1, 1048576
145, 1466539, 1, 1048576
145, 1466539, 1, 1048576
146, 1464491, 1, 1048576
147, 1464491, 1, 1048576
148, 950658, 1, 1048576
149, 1464491, 1, 1048576
150, 945514, 1, 1048576
150, 1466539, 1, 1048576
151, 1464491, 1, 1048576
152, 948937, 1, 1048576
153, 948937, 1, 1048576
154, 1464491, 1, 1048576
155, 1464491, 1, 1048576
156, 1466539, 1, 1048576
156, 1468593, 1, 1048576
157, 1464491, 1, 1048576
158, 1464491, 1, 1048576
158, 1466539, 1, 1048576
159, 1462449, 1, 1048576
160, 947223, 1, 1048576
161, 949797, 1, 1048576
163, 947223, 1, 1048576
164, 950658, 1, 1048576
165, 945514, 1, 1048576
166, 949797, 1, 1048576
167, 1462449, 1, 1048576
168, 948937, 1, 1048576
168, 1466539, 1, 1048576
170, 947223, 1, 1048576
171, 952385, 1, 1048576
171, 1466539, 1, 1048576
173, 947223, 1, 1048576
174, 949797, 1, 1048576
175, 947223, 1, 1048576
176, 1466539, 1, 1048576
177, 947223, 1, 1048576
177, 1468593, 1, 1048576
178, 1464491, 1, 1048576
179, 949797, 1, 1048576
180, 1464491, 1, 1048576
181, 948937, 1, 1048576
182, 1466539, 1, 1048576
183, 950658, 1, 1048576
184, 1464491, 1, 1048576
185, 948937, 1, 1048576
186, 950658, 1, 1048576
187, 1466539, 1, 1048576
188, 943812, 1, 1048576
188, 1468593, 1, 1048576
189, 1466539, 1, 1048576
190, 1462449, 1, 1048576
191, 951520, 1, 1048576
192, 949797, 1, 1048576
193, 1464491, 1, 1048576
194, 1468593, 1, 1048576
194, 1464491, 1, 1048576
195, 944663, 1, 1048576
196, 948079, 1, 1048576
198, 948079, 1, 1048576
199, 948937, 1, 1048576
199, 1466539, 1, 1048576
201, 944663, 1, 1048576
201, 1462449, 1, 1048576
202, 1413175, 1, 1048576
203, 948937, 1, 1048576
204, 948937, 1, 1048576
205, 948937, 1, 1048576
207, 931239, 1, 1048576
208, 947223, 1, 1048576
209, 950658, 1, 1048576
209, 1466539, 1, 1048576
210, 1462449, 1, 1048576
211, 1464491, 1, 1048576
212, 1466539, 1, 1048576
213, 947223, 1, 1048576
214, 1466539, 1, 1048576
215, 928765, 1, 1048576
216, 948937, 1, 1048576
217, 948937, 1, 1048576
218, 1464491, 1, 1048576
218, 1466539, 1, 1048576
219, 948079, 1, 1048576
221, 945514, 1, 1048576
222, 948937, 1, 1048576
223, 947223, 1, 1048576
224, 948937, 1, 1048576
225, 1464491, 1, 1048576
225, 1466539, 1, 1048576
226, 1466539, 1, 1048576
227, 948079, 1, 1048576
228, 1464491, 1, 1048576
229, 1464491, 1, 1048576
229, 1466539, 1, 1048576
230, 1464491, 1, 1048576
231, 1464491, 1, 1048576
232, 1466539, 1, 1048576
232, 1464491, 1, 1048576
233, 1464491, 1, 1048576
234, 1466539, 1, 1048576
235, 949797, 1, 1048576
236, 1466539, 1, 1048576
236, 1468593, 1, 1048576
237, 1464491, 1, 1048576
238, 947223, 1, 1048576
239, 1464491, 1, 1048576
240, 1464491, 1, 1048576
