3, 2481, 0, 1048576
6, 2440, 0, 1048576
9, 2395, 0, 1048576
10, 1427, 0, 1048576
11, 1091, 0, 1048576
12, 1056, 0, 1048576
13, 1031, 0, 1048576
14, 1030, 0, 1048576
16, 1021, 0, 1048576
17, 1029, 0, 1048576
18, 1019, 0, 1048576
19, 1020, 0, 1048576
20, 1018, 0, 1048576
21, 1037, 0, 1048576
22, 1020, 0, 1048576
23, 1021, 0, 1048576
24, 1013, 0, 1048576
25, 1020, 0, 1048576
26, 1014, 0, 1048576
27, 1013, 0, 1048576
28, 1018, 0, 1048576
29, 1016, 0, 1048576
30, 1013, 0, 1048576
31, 1010, 0, 1048576
32, 1013, 0, 1048576
33, 1017, 0, 1048576
34, 1010, 0, 1048576
35, 1012, 0, 1048576
36, 1011, 0, 1048576
37, 1017, 0, 1048576
38, 1012, 0, 1048576
39, 1016, 0, 1048576
40, 1007, 0, 1048576
41, 1014, 0, 1048576
42, 1011, 0, 1048576
43, 1012, 0, 1048576
44, 1011, 0, 1048576
45, 1015, 0, 1048576
46, 1010, 0, 1048576
47, 1022, 0, 1048576
48, 1009, 0, 1048576
49, 1012, 0, 1048576
50, 464, 0, 1048576
51, 1012, 0, 1048576
52, 1019, 0, 1048576
53, 1018, 0, 1048576
54, 1009, 0, 1048576
55, 1019, 0, 1048576
56, 1016, 0, 1048576
57, 1014, 0, 1048576
58, 1009, 0, 1048576
59, 1013, 0, 1048576
60, 1006, 0, 1048576
61, 1016, 0, 1048576
62, 1009, 0, 1048576
63, 1019, 0, 1048576
64, 1013, 0, 1048576
65, 1012, 0, 1048576
66, 1009, 0, 1048576
67, 1016, 0, 1048576
68, 1022, 0, 1048576
69, 1014, 0, 1048576
70, 1008, 0, 1048576
71, 1013, 0, 1048576
72, 1012, 0, 1048576
73, 1014, 0, 1048576
74, 1008, 0, 1048576
75, 1009, 0, 1048576
76, 1009, 0, 1048576
77, 1015, 0, 1048576
77, 463, 0, 1048576
78, 1014, 0, 1048576
79, 1004, 0, 1048576
80, 463, 0, 1048576
80, 470, 0, 1048576
81, 1011, 0, 1048576
82, 1011, 0, 1048576
83, 1012, 0, 1048576
84, 1011, 0, 1048576
85, 1012, 0, 1048576
86, 1009, 0, 1048576
87, 1015, 0, 1048576
88, 1010, 0, 1048576
89, 1014, 0, 1048576
90, 1007, 0, 1048576
91, 1011, 0, 1048576
92, 467, 0, 1048576
93, 1015, 0, 1048576
94, 1006, 0, 1048576
95, 1017, 0, 1048576
96, 1011, 0, 1048576
97, 1016, 0, 1048576
98, 1010, 0, 1048576
99, 1013, 0, 1048576
99, 465, 0, 1048576
101, 1012, 0, 1048576
101, 464, 0, 1048576
102, 1014, 0, 1048576
103, 1003, 0, 1048576
104, 1014, 0, 1048576
105, 1009, 0, 1048576
106, 1012, 0, 1048576
107, 1011, 0, 1048576
108, 1026, 0, 1048576
109, 1016, 0, 1048576
110, 1020, 0, 1048576
111, 1012, 0, 1048576
112, 1015, 0, 1048576
113, 1010, 0, 1048576
114, 1020, 0, 1048576
115, 1011, 0, 1048576
116, 1016, 0, 1048576
117, 469, 0, 1048576
117, 464, 0, 1048576
118, 1008, 0, 1048576
119, 1013, 0, 1048576
120, 1012, 0, 1048576
121, 1022, 0, 1048576
122, 1013, 0, 1048576
123, 1014, 0, 1048576
124, 464, 0, 1048576
124, 466, 0, 1048576
125, 1012, 0, 1048576
126, 1012, 0, 1048576
127, 1011, 0, 1048576
128, 461, 0, 1048576
128, 466, 0, 1048576
129, 457, 0, 1048576
130, 1012, 0, 1048576
131, 1015, 0, 1048576
132, 1013, 0, 1048576
133, 1017, 0, 1048576
134, 1014, 0, 1048576
134, 466, 0, 1048576
135, 1012, 0, 1048576
136, 1007, 0, 1048576
137, 464, 0, 1048576
138, 1011, 0, 1048576
139, 1009, 0, 1048576
140, 1012, 0, 1048576
141, 1013, 0, 1048576
142, 1017, 0, 1048576
142, 466, 0, 1048576
143, 462, 0, 1048576
144, 1009, 0, 1048576
145, 1008, 0, 1048576
146, 1012, 0, 1048576
146, 463, 0, 1048576
147, 1015, 0, 1048576
148, 1010, 0, 1048576
149, 1011, 0, 1048576
150, 1018, 0, 1048576
151, 1011, 0, 1048576
152, 1019, 0, 1048576
153, 1014, 0, 1048576
154, 459, 0, 1048576
155, 1008, 0, 1048576
155, 459, 0, 1048576
156, 468, 0, 1048576
157, 1011, 0, 1048576
158, 1009, 0, 1048576
159, 1017, 0, 1048576
160, 1010, 0, 1048576
161, 1017, 0, 1048576
162, 1008, 0, 1048576
163, 1016, 0, 1048576
164, 1013, 0, 1048576
164, 465, 0, 1048576
165, 1011, 0, 1048576
166, 1011, 0, 1048576
167, 1012, 0, 1048576
168, 1019, 0, 1048576
169, 1012, 0, 1048576
170, 1017, 0, 1048576
171, 469, 0, 1048576
172, 1019, 0, 1048576
173, 1010, 0, 1048576
174, 1020, 0, 1048576
175, 1015, 0, 1048576
176, 1015, 0, 1048576
177, 1010, 0, 1048576
177, 463, 0, 1048576
178, 1011, 0, 1048576
179, 469, 0, 1048576
180, 1009, 0, 1048576
181, 1014, 0, 1048576
181, 465, 0, 1048576
182, 465, 0, 1048576
183, 1012, 0, 1048576
183, 456, 0, 1048576
184, 468, 0, 1048576
185, 1011, 0, 1048576
186, 1006, 0, 1048576
186, 470, 0, 1048576
187, 1014, 0, 1048576
188, 1013, 0, 1048576
189, 1010, 0, 1048576
190, 1016, 0, 1048576
191, 1013, 0, 1048576
192, 462, 0, 1048576
192, 469, 0, 1048576
193, 1014, 0, 1048576
194, 1009, 0, 1048576
195, 1016, 0, 1048576
196, 1011, 0, 1048576
197, 1016, 0, 1048576
198, 1010, 0, 1048576
199, 461, 0, 1048576
199, 472, 0, 1048576
200, 455, 0, 1048576
201, 1009, 0, 1048576
202, 1011, 0, 1048576
202, 468, 0, 1048576
203, 462, 0, 1048576
204, 1009, 0, 1048576
204, 469, 0, 1048576
205, 468, 0, 1048576
206, 1016, 0, 1048576
207, 1008, 0, 1048576
208, 1013, 0, 1048576
209, 1010, 0, 1048576
210, 1014, 0, 1048576
211, 1009, 0, 1048576
211, 465, 0, 1048576
212, 1011, 0, 1048576
213, 1009, 0, 1048576
214, 469, 0, 1048576
215, 1017, 0, 1048576
215, 465, 0, 1048576
216, 1013, 0, 1048576
217, 1009, 0, 1048576
218, 1018, 0, 1048576
219, 465, 0, 1048576
219, 464, 0, 1048576
220, 460, 0, 1048576
221, 1013, 0, 1048576
222, 1007, 0, 1048576
223, 1016, 0, 1048576
223, 467, 0, 1048576
224, 1018, 0, 1048576
225, 1007, 0, 1048576
225, 459, 0, 1048576
226, 470, 0, 1048576
227, 1009, 0, 1048576
227, 464, 0, 1048576
228, 1017, 0, 1048576
229, 1003, 0, 1048576
230, 464, 0, 1048576
231, 1012, 0, 1048576
231, 456, 0, 1048576
232, 1012, 0, 1048576
233, 473, 0, 1048576
233, 468, 0, 1048576
